0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,URL
Rutgers,Big East,SO,QB,6,32,-6,-0.2,0,32,-6,-0.2,0,,,,,https://www.sports-reference.com/cfb/players/tom-savage-1.html
Pitt,ACC,SR,QB,13,76,-208,-2.7,3,0,0,0,76,-208,-2.7,3,,https://www.sports-reference.com/cfb/players/tom-savage-1.html
Overall,167,-319,-1.9,4,1,-2,-2.0,0,168,-321,-1.9,4,,,,,https://www.sports-reference.com/cfb/players/tom-savage-1.html
Rutgers,91,-111,-1.2,1,1,-2,-2.0,0,92,-113,-1.2,1,,,,,https://www.sports-reference.com/cfb/players/tom-savage-1.html
Pitt,76,-208,-2.7,3,0,0,0,76,-208,-2.7,3,,,,,,https://www.sports-reference.com/cfb/players/tom-savage-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/connor-shaw-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/connor-shaw-1.html
South Carolina,SEC,FR,QB,9,32,165,5.2,0,32,165,5.2,0,,,,,https://www.sports-reference.com/cfb/players/connor-shaw-1.html
South Carolina,SEC,SO,QB,10,135,525,3.9,8,135,525,3.9,8,,,,,https://www.sports-reference.com/cfb/players/connor-shaw-1.html
South Carolina,SEC,JR,QB,11,131,435,3.3,3,131,435,3.3,3,,,,,https://www.sports-reference.com/cfb/players/connor-shaw-1.html
South Carolina,SEC,SR,QB,13,154,558,3.6,6,1,9,9.0,1,155,567,3.7,7,https://www.sports-reference.com/cfb/players/connor-shaw-1.html
South Carolina,452,1683,3.7,17,1,9,9.0,1,453,1692,3.7,18,,,,,https://www.sports-reference.com/cfb/players/connor-shaw-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/logan-thomas-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/logan-thomas-1.html
Virginia Tech,ACC,SO,QB,7,6,22,3.7,0,1,2,2.0,1,7,24,3.4,1,https://www.sports-reference.com/cfb/players/logan-thomas-1.html
Virginia Tech,ACC,JR,QB,14,153,469,3.1,11,153,469,3.1,11,,,,,https://www.sports-reference.com/cfb/players/logan-thomas-1.html
Virginia Tech,ACC,SR,QB,13,174,524,3.0,9,174,524,3.0,9,,,,,https://www.sports-reference.com/cfb/players/logan-thomas-1.html
Virginia Tech,ACC,SR,QB,13,162,344,2.1,4,1,9,9.0,0,163,353,2.2,4,https://www.sports-reference.com/cfb/players/logan-thomas-1.html
Virginia Tech,495,1359,2.7,24,2,11,5.5,1,497,1370,2.8,25,,,,,https://www.sports-reference.com/cfb/players/logan-thomas-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/keith-wenning-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/keith-wenning-1.html
Ball State,MAC,FR,QB,12,32,-3,-0.1,2,32,-3,-0.1,2,,,,,https://www.sports-reference.com/cfb/players/keith-wenning-1.html
Ball State,MAC,SO,QB,12,57,182,3.2,3,57,182,3.2,3,,,,,https://www.sports-reference.com/cfb/players/keith-wenning-1.html
Ball State,MAC,JR,QB,12,56,105,1.9,3,2,29,14.5,1,58,134,2.3,4,https://www.sports-reference.com/cfb/players/keith-wenning-1.html
Ball State,MAC,SR,QB,13,45,44,1.0,5,0,0,0,45,44,1.0,5,,https://www.sports-reference.com/cfb/players/keith-wenning-1.html
Ball State,190,328,1.7,13,2,29,14.5,1,192,357,1.9,14,,,,,https://www.sports-reference.com/cfb/players/keith-wenning-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/anthony-boone-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/anthony-boone-1.html
Duke,ACC,FR,QB,10,44,129,2.9,4,1,21,21.0,0,45,150,3.3,4,https://www.sports-reference.com/cfb/players/anthony-boone-1.html
Duke,ACC,SO,QB,12,26,82,3.2,2,26,82,3.2,2,,,,,https://www.sports-reference.com/cfb/players/anthony-boone-1.html
Duke,ACC,JR,QB,11,66,214,3.2,5,0,0,0,66,214,3.2,5,,https://www.sports-reference.com/cfb/players/anthony-boone-1.html
Duke,ACC,SR,QB,13,94,375,4.0,5,1,-16,-16.0,0,95,359,3.8,5,https://www.sports-reference.com/cfb/players/anthony-boone-1.html
Duke,230,800,3.5,16,2,5,2.5,0,232,805,3.5,16,,,,,https://www.sports-reference.com/cfb/players/anthony-boone-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/brandon-bridge-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/brandon-bridge-1.html
South Alabama,Sun Belt,JR,QB,9,37,170,4.6,1,0,0,0,37,170,4.6,1,,https://www.sports-reference.com/cfb/players/brandon-bridge-1.html
South Alabama,Sun Belt,SR,QB,11,101,297,2.9,4,0,0,0,101,297,2.9,4,,https://www.sports-reference.com/cfb/players/brandon-bridge-1.html
South Alabama,138,467,3.4,5,0,0,0,138,467,3.4,5,,,,,,https://www.sports-reference.com/cfb/players/brandon-bridge-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/shane-carden-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/shane-carden-1.html
East Carolina,CUSA,SO,QB,13,85,74,0.9,8,85,74,0.9,8,,,,,https://www.sports-reference.com/cfb/players/shane-carden-1.html
East Carolina,CUSA,JR,QB,13,90,103,1.1,10,1,14,14.0,1,91,117,1.3,11,https://www.sports-reference.com/cfb/players/shane-carden-1.html
East Carolina,American,SR,QB,13,96,76,0.8,6,1,0,0.0,0,97,76,0.8,6,https://www.sports-reference.com/cfb/players/shane-carden-1.html
East Carolina,271,253,0.9,24,2,14,7.0,1,273,267,1.0,25,,,,,https://www.sports-reference.com/cfb/players/shane-carden-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/cody-fajardo-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/cody-fajardo-1.html
Nevada,WAC,FR,QB,10,128,694,5.4,11,128,694,5.4,11,,,,,https://www.sports-reference.com/cfb/players/cody-fajardo-1.html
Nevada,MWC,SO,QB,12,190,1121,5.9,12,190,1121,5.9,12,,,,,https://www.sports-reference.com/cfb/players/cody-fajardo-1.html
Nevada,MWC,JR,QB,10,141,621,4.4,8,0,0,0,141,621,4.4,8,,https://www.sports-reference.com/cfb/players/cody-fajardo-1.html
Nevada,MWC,SR,QB,13,177,1046,5.9,13,0,0,0,177,1046,5.9,13,,https://www.sports-reference.com/cfb/players/cody-fajardo-1.html
Nevada,636,3482,5.5,44,0,0,0,636,3482,5.5,44,,,,,,https://www.sports-reference.com/cfb/players/cody-fajardo-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/garrett-grayson-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/garrett-grayson-1.html
Colorado State,MWC,FR,QB,4,47,193,4.1,1,47,193,4.1,1,,,,,https://www.sports-reference.com/cfb/players/garrett-grayson-1.html
Colorado State,MWC,SO,QB,6,39,17,0.4,1,39,17,0.4,1,,,,,https://www.sports-reference.com/cfb/players/garrett-grayson-1.html
Colorado State,MWC,JR,QB,14,69,119,1.7,2,2,-8,-4.0,0,71,111,1.6,2,https://www.sports-reference.com/cfb/players/garrett-grayson-1.html
Colorado State,MWC,SR,QB,13,57,-46,-0.8,0,1,39,39.0,1,58,-7,-0.1,1,https://www.sports-reference.com/cfb/players/garrett-grayson-1.html
Colorado State,212,283,1.3,4,3,31,10.3,1,215,314,1.5,5,,,,,https://www.sports-reference.com/cfb/players/garrett-grayson-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/connor-halliday-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/connor-halliday-1.html
Washington State,Pac-12,FR,QB,4,6,-28,-4.7,0,6,-28,-4.7,0,,,,,https://www.sports-reference.com/cfb/players/connor-halliday-1.html
Washington State,Pac-12,SO,QB,9,27,-156,-5.8,0,27,-156,-5.8,0,,,,,https://www.sports-reference.com/cfb/players/connor-halliday-1.html
Washington State,Pac-12,JR,QB,13,50,-177,-3.5,0,0,0,0,50,-177,-3.5,0,,https://www.sports-reference.com/cfb/players/connor-halliday-1.html
Washington State,Pac-12,SR,QB,9,29,-131,-4.5,0,0,0,0,29,-131,-4.5,0,,https://www.sports-reference.com/cfb/players/connor-halliday-1.html
Washington State,112,-492,-4.4,0,0,0,0,112,-492,-4.4,0,,,,,,https://www.sports-reference.com/cfb/players/connor-halliday-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/brett-hundley-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/brett-hundley-1.html
UCLA,Pac-12,FR,QB,14,160,355,2.2,9,160,355,2.2,9,,,,,https://www.sports-reference.com/cfb/players/brett-hundley-1.html
UCLA,Pac-12,SO,QB,13,160,748,4.7,11,1,7,7.0,1,161,755,4.7,12,https://www.sports-reference.com/cfb/players/brett-hundley-1.html
UCLA,Pac-12,JR,QB,13,159,644,4.1,10,1,9,9.0,0,160,653,4.1,10,https://www.sports-reference.com/cfb/players/brett-hundley-1.html
UCLA,479,1747,3.6,30,2,16,8.0,1,481,1763,3.7,31,,,,,https://www.sports-reference.com/cfb/players/brett-hundley-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/sean-mannion-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/sean-mannion-1.html
Oregon State,Pac-12,FR,QB,12,32,-190,-5.9,1,32,-190,-5.9,1,,,,,https://www.sports-reference.com/cfb/players/sean-mannion-1.html
Oregon State,Pac-12,SO,QB,10,18,-85,-4.7,0,18,-85,-4.7,0,,,,,https://www.sports-reference.com/cfb/players/sean-mannion-1.html
Oregon State,Pac-12,JR,QB,13,34,-223,-6.6,0,1,6,6.0,0,35,-217,-6.2,0,https://www.sports-reference.com/cfb/players/sean-mannion-1.html
Oregon State,Pac-12,SR,QB,12,48,-306,-6.4,1,0,0,0,48,-306,-6.4,1,,https://www.sports-reference.com/cfb/players/sean-mannion-1.html
Oregon State,132,-804,-6.1,2,1,6,6.0,0,133,-798,-6.0,2,,,,,https://www.sports-reference.com/cfb/players/sean-mannion-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/marcus-mariota-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/marcus-mariota-1.html
Oregon,Pac-12,FR,QB,13,106,752,7.1,5,1,2,2.0,1,107,754,7.0,6,https://www.sports-reference.com/cfb/players/marcus-mariota-1.html
Oregon,Pac-12,SO,QB,13,96,715,7.4,9,0,0,0,96,715,7.4,9,,https://www.sports-reference.com/cfb/players/marcus-mariota-1.html
Oregon,Pac-12,JR,QB,15,135,770,5.7,15,1,26,26.0,1,136,796,5.9,16,https://www.sports-reference.com/cfb/players/marcus-mariota-1.html
Oregon,337,2237,6.6,29,2,28,14.0,2,339,2265,6.7,31,,,,,https://www.sports-reference.com/cfb/players/marcus-mariota-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/bryce-petty-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/bryce-petty-1.html
Baylor,Big 12,FR,QB,6,4,15,3.8,0,4,15,3.8,0,,,,,https://www.sports-reference.com/cfb/players/bryce-petty-1.html
Baylor,Big 12,SO,QB,6,10,13,1.3,1,10,13,1.3,1,,,,,https://www.sports-reference.com/cfb/players/bryce-petty-1.html
Baylor,Big 12,JR,QB,13,94,209,2.2,14,0,0,0,94,209,2.2,14,,https://www.sports-reference.com/cfb/players/bryce-petty-1.html
Baylor,Big 12,SR,QB,12,84,101,1.2,6,0,0,0,84,101,1.2,6,,https://www.sports-reference.com/cfb/players/bryce-petty-1.html
Baylor,192,338,1.8,21,0,0,0,192,338,1.8,21,,,,,,https://www.sports-reference.com/cfb/players/bryce-petty-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/blake-sims-2.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/blake-sims-2.html
Alabama,SEC,FR,QB,5,22,107,4.9,0,2,18,9.0,0,24,125,5.2,0,https://www.sports-reference.com/cfb/players/blake-sims-2.html
Alabama,SEC,SO,QB,10,30,187,6.2,2,30,187,6.2,2,,,,,https://www.sports-reference.com/cfb/players/blake-sims-2.html
Alabama,SEC,QB,8,15,61,4.1,0,0,0,0,15,61,4.1,0,,,https://www.sports-reference.com/cfb/players/blake-sims-2.html
Alabama,SEC,SR,QB,14,83,350,4.2,7,0,0,0,83,350,4.2,7,,https://www.sports-reference.com/cfb/players/blake-sims-2.html
Alabama,150,705,4.7,9,2,18,9.0,0,152,723,4.8,9,,,,,https://www.sports-reference.com/cfb/players/blake-sims-2.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/jameis-winston-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/jameis-winston-1.html
Florida State,ACC,FR,QB,14,88,219,2.5,4,0,0,0,88,219,2.5,4,,https://www.sports-reference.com/cfb/players/jameis-winston-1.html
Florida State,ACC,SO,QB,13,57,65,1.1,3,0,0,0,57,65,1.1,3,,https://www.sports-reference.com/cfb/players/jameis-winston-1.html
Florida State,145,284,2.0,7,0,0,0,145,284,2.0,7,,,,,,https://www.sports-reference.com/cfb/players/jameis-winston-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/vernon-adams-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/vernon-adams-1.html
Oregon,Pac-12,SR,QB,10,83,147,1.8,2,0,0,0,83,147,1.8,2,,https://www.sports-reference.com/cfb/players/vernon-adams-1.html
Oregon,83,147,1.8,2,0,0,0,83,147,1.8,2,,,,,,https://www.sports-reference.com/cfb/players/vernon-adams-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/brandon-allen-2.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/brandon-allen-2.html
Arkansas,SEC,FR,QB,5,8,-3,-0.4,0,8,-3,-0.4,0,,,,,https://www.sports-reference.com/cfb/players/brandon-allen-2.html
Arkansas,SEC,SO,QB,11,29,29,1.0,1,0,0,0,29,29,1.0,1,,https://www.sports-reference.com/cfb/players/brandon-allen-2.html
Arkansas,SEC,JR,QB,13,42,0,0.0,2,0,0,0,42,0,0.0,2,,https://www.sports-reference.com/cfb/players/brandon-allen-2.html
Arkansas,SEC,SR,QB,13,55,110,2.0,1,1,11,11.0,0,56,121,2.2,1,https://www.sports-reference.com/cfb/players/brandon-allen-2.html
Arkansas,134,136,1.0,4,1,11,11.0,0,135,147,1.1,4,,,,,https://www.sports-reference.com/cfb/players/brandon-allen-2.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/trevone-boykin-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/trevone-boykin-1.html
TCU,Big 12,FR,QB,12,127,417,3.3,3,127,417,3.3,3,,,,,https://www.sports-reference.com/cfb/players/trevone-boykin-1.html
TCU,Big 12,SO,QB,12,105,313,3.0,7,26,204,7.8,0,131,517,3.9,7,https://www.sports-reference.com/cfb/players/trevone-boykin-1.html
TCU,Big 12,JR,QB,13,152,707,4.7,8,2,53,26.5,1,154,760,4.9,9,https://www.sports-reference.com/cfb/players/trevone-boykin-1.html
TCU,Big 12,SR,QB,11,123,612,5.0,9,0,0,0,123,612,5.0,9,,https://www.sports-reference.com/cfb/players/trevone-boykin-1.html
TCU,507,2049,4.0,27,28,257,9.2,1,535,2306,4.3,28,,,,,https://www.sports-reference.com/cfb/players/trevone-boykin-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/jacoby-brissett-2.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/jacoby-brissett-2.html
Florida,SEC,FR,QB,8,13,7,0.5,2,13,7,0.5,2,,,,,https://www.sports-reference.com/cfb/players/jacoby-brissett-2.html
Florida,SEC,SO,QB,5,7,-4,-0.6,1,7,-4,-0.6,1,,,,,https://www.sports-reference.com/cfb/players/jacoby-brissett-2.html
North Carolina State,ACC,JR,QB,13,124,529,4.3,3,1,20,20.0,0,125,549,4.4,3,https://www.sports-reference.com/cfb/players/jacoby-brissett-2.html
North Carolina State,ACC,SR,QB,13,139,370,2.7,6,0,0,0,139,370,2.7,6,,https://www.sports-reference.com/cfb/players/jacoby-brissett-2.html
Overall,283,902,3.2,12,1,20,20.0,0,284,922,3.2,12,,,,,https://www.sports-reference.com/cfb/players/jacoby-brissett-2.html
Florida,20,3,0.2,3,20,3,0.2,3,,,,,,,,,https://www.sports-reference.com/cfb/players/jacoby-brissett-2.html
North Carolina State,263,899,3.4,9,1,20,20.0,0,264,919,3.5,9,,,,,https://www.sports-reference.com/cfb/players/jacoby-brissett-2.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/connor-cook-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/connor-cook-1.html
Michigan State,Big Ten,SO,QB,3,4,-3,-0.8,0,4,-3,-0.8,0,,,,,https://www.sports-reference.com/cfb/players/connor-cook-1.html
Michigan State,Big Ten,SO,QB,14,69,76,1.1,1,0,0,0,69,76,1.1,1,,https://www.sports-reference.com/cfb/players/connor-cook-1.html
Michigan State,Big Ten,JR,QB,13,51,80,1.6,2,0,0,0,51,80,1.6,2,,https://www.sports-reference.com/cfb/players/connor-cook-1.html
Michigan State,Big Ten,SR,QB,13,52,56,1.1,0,0,0,0,52,56,1.1,0,,https://www.sports-reference.com/cfb/players/connor-cook-1.html
Michigan State,176,209,1.2,3,0,0,0,176,209,1.2,3,,,,,,https://www.sports-reference.com/cfb/players/connor-cook-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/brandon-doughty-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/brandon-doughty-1.html
Western Kentucky,Sun Belt,FR,QB,2,2,-2,-1.0,0,2,-2,-1.0,0,,,,,https://www.sports-reference.com/cfb/players/brandon-doughty-1.html
Western Kentucky,Sun Belt,SO,QB,2,0,0,0,,,,,,,,,,https://www.sports-reference.com/cfb/players/brandon-doughty-1.html
Western Kentucky,Sun Belt,JR,QB,12,34,-109,-3.2,0,0,0,0,34,-109,-3.2,0,,https://www.sports-reference.com/cfb/players/brandon-doughty-1.html
Western Kentucky,CUSA,SR,QB,13,39,-52,-1.3,2,0,0,0,39,-52,-1.3,2,,https://www.sports-reference.com/cfb/players/brandon-doughty-1.html
Western Kentucky,CUSA,SR,QB,14,27,-122,-4.5,1,1,7,7.0,1,28,-115,-4.1,2,https://www.sports-reference.com/cfb/players/brandon-doughty-1.html
Western Kentucky,102,-285,-2.8,3,1,7,7.0,1,103,-278,-2.7,4,,,,,https://www.sports-reference.com/cfb/players/brandon-doughty-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/jeff-driskel-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/jeff-driskel-1.html
Florida,SEC,FR,QB,5,16,18,1.1,0,16,18,1.1,0,,,,,https://www.sports-reference.com/cfb/players/jeff-driskel-1.html
Florida,SEC,SO,QB,12,118,413,3.5,4,118,413,3.5,4,,,,,https://www.sports-reference.com/cfb/players/jeff-driskel-1.html
Florida,SEC,JR,QB,3,17,38,2.2,1,0,0,0,17,38,2.2,1,,https://www.sports-reference.com/cfb/players/jeff-driskel-1.html
Florida,SEC,JR,QB,9,69,180,2.6,4,0,0,0,69,180,2.6,4,,https://www.sports-reference.com/cfb/players/jeff-driskel-1.html
Louisiana Tech,CUSA,SR,QB,13,92,323,3.5,5,0,0,0,92,323,3.5,5,,https://www.sports-reference.com/cfb/players/jeff-driskel-1.html
Overall,312,972,3.1,14,0,0,0,312,972,3.1,14,,,,,,https://www.sports-reference.com/cfb/players/jeff-driskel-1.html
Florida,220,649,3.0,9,0,0,0,220,649,3.0,9,,,,,,https://www.sports-reference.com/cfb/players/jeff-driskel-1.html
Louisiana Tech,92,323,3.5,5,0,0,0,92,323,3.5,5,,,,,,https://www.sports-reference.com/cfb/players/jeff-driskel-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/jared-goff-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/jared-goff-1.html
California,Pac-12,FR,QB,12,59,-62,-1.1,1,1,-1,-1.0,0,60,-63,-1.1,1,https://www.sports-reference.com/cfb/players/jared-goff-1.html
California,Pac-12,SO,QB,12,55,-44,-0.8,0,0,0,0,55,-44,-0.8,0,,https://www.sports-reference.com/cfb/players/jared-goff-1.html
California,Pac-12,JR,QB,13,56,-8,-0.1,0,1,11,11.0,0,57,3,0.1,0,https://www.sports-reference.com/cfb/players/jared-goff-1.html
California,170,-114,-0.7,1,2,10,5.0,0,172,-104,-0.6,1,,,,,https://www.sports-reference.com/cfb/players/jared-goff-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/christian-hackenberg-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/christian-hackenberg-1.html
Penn State,Big Ten,FR,QB,12,49,-68,-1.4,4,0,0,0,49,-68,-1.4,4,,https://www.sports-reference.com/cfb/players/christian-hackenberg-1.html
Penn State,Big Ten,SO,QB,13,93,-94,-1.0,0,0,0,0,93,-94,-1.0,0,,https://www.sports-reference.com/cfb/players/christian-hackenberg-1.html
Penn State,Big Ten,JR,QB,13,66,-80,-1.2,2,1,14,14.0,1,67,-66,-1.0,3,https://www.sports-reference.com/cfb/players/christian-hackenberg-1.html
Penn State,208,-242,-1.2,6,1,14,14.0,1,209,-228,-1.1,7,,,,,https://www.sports-reference.com/cfb/players/christian-hackenberg-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/kevin-hogan-2.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/kevin-hogan-2.html
Stanford,Pac-12,FR,QB,10,55,263,4.8,2,55,263,4.8,2,,,,,https://www.sports-reference.com/cfb/players/kevin-hogan-2.html
Stanford,Pac-12,SO,QB,14,84,355,4.2,2,0,0,0,84,355,4.2,2,,https://www.sports-reference.com/cfb/players/kevin-hogan-2.html
Stanford,Pac-12,JR,QB,13,91,295,3.2,5,0,0,0,91,295,3.2,5,,https://www.sports-reference.com/cfb/players/kevin-hogan-2.html
Stanford,Pac-12,SR,QB,14,85,336,4.0,6,1,11,11.0,1,86,347,4.0,7,https://www.sports-reference.com/cfb/players/kevin-hogan-2.html
Stanford,315,1249,4.0,15,1,11,11.0,1,316,1260,4.0,16,,,,,https://www.sports-reference.com/cfb/players/kevin-hogan-2.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/cardale-jones-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/cardale-jones-1.html
Ohio State,Big Ten,FR,QB,3,17,128,7.5,1,0,0,0,17,128,7.5,1,,https://www.sports-reference.com/cfb/players/cardale-jones-1.html
Ohio State,Big Ten,SO,QB,10,72,296,4.1,1,0,0,0,72,296,4.1,1,,https://www.sports-reference.com/cfb/players/cardale-jones-1.html
Ohio State,Big Ten,JR,QB,10,64,193,3.0,2,0,0,0,64,193,3.0,2,,https://www.sports-reference.com/cfb/players/cardale-jones-1.html
Ohio State,153,617,4.0,4,0,0,0,153,617,4.0,4,,,,,,https://www.sports-reference.com/cfb/players/cardale-jones-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/cody-kessler-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/cody-kessler-1.html
USC,Pac-12,FR,QB,10,0,0,0,,,,,,,,,,https://www.sports-reference.com/cfb/players/cody-kessler-1.html
USC,Pac-12,SO,QB,14,42,-124,-3.0,1,0,0,0,42,-124,-3.0,1,,https://www.sports-reference.com/cfb/players/cody-kessler-1.html
USC,Pac-12,JR,QB,13,55,-152,-2.8,2,0,0,0,55,-152,-2.8,2,,https://www.sports-reference.com/cfb/players/cody-kessler-1.html
USC,Pac-12,SR,QB,14,61,-149,-2.4,4,0,0,0,61,-149,-2.4,4,,https://www.sports-reference.com/cfb/players/cody-kessler-1.html
USC,158,-425,-2.7,7,0,0,0,158,-425,-2.7,7,,,,,,https://www.sports-reference.com/cfb/players/cody-kessler-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/paxton-lynch-1.html
,,,,,,,,,,,,,,,,,https://www.sports-reference.com/cfb/players/paxton-lynch-1.html
Memphis,American,FR,QB,12,88,127,1.4,2,0,0,0,88,127,1.4,2,,https://www.sports-reference.com/cfb/players/paxton-lynch-1.html
