"","Year","Player","Pos","wAV","From","To","AP1","PB","Starter","G","GS"
"4197",2016,"Michael Thomas","WR",57,2016,2022,2,3,4,73,65
"4198",2016,"Tyler Boyd","WR",42,2016,2022,0,0,3,103,64
"4199",2016,"Jacoby Brissett","QB",33,2016,2022,0,0,3,76,48
"4200",2016,"Kenyan Drake","RB",33,2016,2022,0,0,2,101,44
"4201",2016,"Austin Hooper","TE",27,2016,2022,0,2,3,105,59
"4202",2016,"Jordan Howard","RB",27,2016,2022,0,1,3,73,52
"4203",2016,"Sterling Shepard","WR",27,2016,2022,0,0,5,75,72
"4204",2016,"Hunter Henry","TE",26,2016,2022,0,0,5,89,73
"4205",2016,"Tyler Higbee","TE",25,2016,2022,0,0,7,110,101
"4206",2016,"Will Fuller","WR",24,2016,2021,0,0,5,55,52
"4207",2016,"Devontae Booker","RB",19,2016,2021,0,0,0,93,11
"4208",2016,"Demarcus Robinson","WR",19,2016,2022,0,0,2,114,47
"4209",2016,"Alex Collins","RB",17,2016,2021,0,0,2,50,29
"4210",2016,"Jakeem Grant","WR",14,2016,2021,0,1,0,81,8
"4211",2016,"Rashard Higgins","WR",13,2016,2022,0,0,0,85,16
"4212",2016,"Tajae Sharpe","WR",12,2016,2021,0,0,3,66,36
"4213",2016,"DeAndre Washington","RB",12,2016,2020,0,0,0,59,6
"4214",2016,"Wendell Smallwood","RB",10,2016,2021,0,0,1,56,12
"4215",2016,"Josh Doctson","WR",9,2016,2019,0,0,2,34,26
"4216",2016,"Chris Moore","WR",9,2016,2022,0,0,0,89,13
"4217",2016,"Laquon Treadwell","WR",8,2016,2022,0,0,2,76,23
"4218",2016,"Jeff Driskel","QB",7,2018,2022,0,0,0,23,11
"4219",2016,"Nick Vannett","TE",7,2016,2022,0,0,2,86,38
"4220",2016,"Corey Coleman","WR",6,2016,2018,0,0,2,27,19
"4221",2016,"Pharoh Cooper","WR",6,2016,2022,1,1,0,75,7
"4222",2016,"Seth Devalve","TE",6,2016,2020,0,0,0,57,16
"4223",2016,"Kenneth Dixon","RB",5,2016,2018,0,0,0,18,0
"4224",2016,"Cody Kessler","QB",5,2016,2018,0,0,1,17,12
"4225",2016,"Paul Perkins","RB",5,2016,2019,0,0,0,29,5
"4226",2016,"C.J. Prosise","RB",5,2016,2020,0,0,0,35,2
"4227",2016,"Jonathan Williams","RB",5,2016,2022,0,0,0,46,3
"4228",2016,"Brandon Allen","QB",4,2019,2022,0,0,0,15,9
"4229",2016,"Malcolm Mitchell","WR",4,2016,2016,0,0,0,14,6
"4230",2016,"Dwayne Washington","RB",4,2016,2022,0,0,0,83,2
"4231",2016,"Cody Core","WR",3,2016,2019,0,0,0,51,7
"4232",2016,"Ricardo Louis","WR",3,2016,2017,0,0,1,32,12
"4233",2016,"Jerell Adams","TE",2,2016,2019,0,0,0,30,3
"4234",2016,"Leonte Carroo","WR",2,2016,2018,0,0,0,37,2
"4235",2016,"Trevor Davis","WR",2,2016,2019,0,0,0,43,4
"4236",2016,"Tyler Ervin","RB",2,2016,2020,0,0,0,43,0
"4237",2016,"Kevin Hogan","QB",2,2016,2021,0,0,0,9,1
"4238",2016,"Andy Janovich","FB",2,2016,2021,0,0,1,77,25
"4239",2016,"Paxton Lynch","QB",2,2016,2017,0,0,0,5,4
"4240",2016,"Braxton Miller","WR",2,2016,2017,0,0,1,21,9
"4241",2016,"Mike Thomas","WR",2,2016,2022,0,0,0,76,4
"4242",2016,"Aaron Burbridge","WR",1,2016,2016,0,0,0,16,3
"4243",2016,"David Morgan","TE",1,2016,2018,0,0,0,38,12
"4244",2016,"Charone Peake","WR",1,2016,2018,0,0,0,31,1
"4245",2016,"Nate Sudfeld","QB",1,2017,2022,0,0,0,6,0
"4246",2016,"Danny Vitale","FB",1,2016,2019,0,0,1,44,13
"4247",2016,"Derek Watt","FB",1,2016,2022,0,0,0,110,20
"4248",2016,"Demarcus Ayers","WR",0,2016,2016,0,0,0,2,1
"4249",2016,"Daniel Braverman","WR",0,2016,2016,0,0,0,3,0
"4250",2016,"Connor Cook","QB",0,2016,2016,0,0,0,1,0
"4251",2016,"Thomas Duarte","TE",0,2016,2016,0,0,0,1,0
"4252",2016,"Rico Gathers","TE",0,2018,2018,0,0,0,15,4
"4253",2016,"Temarrick Hemingway","TE",0,2016,2021,0,0,0,23,1
"4254",2016,"Darius Jackson","RB",0,2018,2018,0,0,0,4,0
"4255",2016,"Cardale Jones","QB",0,2016,2016,0,0,0,1,0
"4256",2016,"Daniel Lasco","RB",0,2016,2017,0,0,0,10,0
"4257",2016,"Jordan Payton","WR",0,2016,2016,0,0,0,4,0
"4258",2016,"Keenan Reynolds","RB",0,2018,2018,0,0,0,2,0
"4259",2016,"Jake Rudock","QB",0,2017,2017,0,0,0,3,0
"4260",2016,"Moritz Boehringer","WR",NA,NA,NA,0,0,0,NA,NA
"4261",2016,"Zac Brooks","RB",NA,NA,NA,0,0,0,NA,NA
"4262",2016,"Brandon Doughty","QB",NA,NA,NA,0,0,0,NA,NA
"4263",2016,"Devin Fuller","WR",NA,NA,NA,0,0,0,NA,NA
"4264",2016,"Christian Hackenberg","QB",NA,NA,NA,0,0,0,NA,NA
"4265",2016,"Kenny Lawler","WR",NA,NA,NA,0,0,0,NA,NA
"4266",2016,"Kolby Listenbee","WR",NA,NA,NA,0,0,0,NA,NA
"4267",2016,"Devin Lucien","WR",NA,NA,NA,0,0,0,NA,NA
"4268",2016,"Keith Marshall","RB",NA,NA,NA,0,0,0,NA,NA
"4269",2016,"Beau Sandland","TE",NA,NA,NA,0,0,0,NA,NA
"4270",2016,"Kelvin Taylor","RB",NA,NA,NA,0,0,0,NA,NA
"4271",2017,"Patrick Mahomes","QB",85,2017,2022,2,5,5,80,80
"4272",2017,"Alvin Kamara","RB",65,2017,2022,0,5,4,88,58
"4273",2017,"Christian McCaffrey","RB",58,2017,2022,1,2,4,75,68
"4274",2017,"Deshaun Watson","QB",55,2017,2022,0,3,3,60,59
"4275",2017,"Dalvin Cook","RB",52,2017,2022,0,4,5,73,72
"4276",2017,"Cooper Kupp","WR",52,2017,2022,1,1,5,80,66
"4277",2017,"Aaron Jones","RB",51,2017,2022,0,1,5,86,74
"4278",2017,"Kareem Hunt","RB",43,2017,2022,0,1,2,76,36
"4279",2017,"George Kittle","TE",42,2017,2022,1,4,5,82,74
"4280",2017,"Joe Mixon","RB",42,2017,2022,0,1,4,80,71
"4281",2017,"Chris Godwin","WR",40,2017,2022,0,1,4,87,60
"4282",2017,"JuJu Smith-Schuster","WR",39,2017,2022,0,1,4,79,65
"4283",2017,"Leonard Fournette","RB",38,2017,2022,0,0,5,79,61
"4284",2017,"Mitchell Trubisky","QB",36,2017,2022,0,1,4,64,55
"4285",2017,"Mike Williams","WR",36,2017,2022,0,0,4,85,59
"4286",2017,"James Conner","RB",32,2017,2022,0,2,4,78,52
"4287",2017,"Corey Davis","WR",31,2017,2022,0,0,5,78,67
"4288",2017,"Jamaal Williams","RB",31,2017,2022,0,0,3,90,40
"4289",2017,"Chris Carson","RB",29,2017,2021,0,0,3,49,48
"4290",2017,"Kenny Golladay","WR",27,2017,2022,0,1,4,73,57
"4291",2017,"Evan Engram","TE",26,2017,2022,0,1,6,82,65
"4292",2017,"Curtis Samuel","WR",23,2017,2022,0,0,4,75,45
"4293",2017,"Zay Jones","WR",22,2017,2022,0,0,3,95,60
"4294",2017,"Tarik Cohen","RB",21,2017,2020,1,1,2,51,22
"4295",2017,"Gerald Everett","TE",20,2017,2022,0,0,2,92,34
"4296",2017,"Marlon Mack","RB",20,2017,2022,0,0,2,55,23
"4297",2017,"Josh Reynolds","WR",19,2017,2022,0,0,2,90,40
"4298",2017,"David Njoku","TE",18,2017,2022,0,0,3,79,50
"4299",2017,"Jonnu Smith","TE",16,2017,2022,0,0,5,90,72
"4300",2017,"Samaje Perine","RB",15,2017,2022,0,0,1,76,11
"4301",2017,"Isaiah McKenzie","WR",14,2017,2022,0,0,2,80,26
"4302",2017,"Dede Westbrook","WR",14,2017,2021,0,0,1,55,25
"4303",2017,"D'Onta Foreman","RB",13,2017,2022,0,0,1,43,13
"4304",2017,"O.J. Howard","TE",13,2017,2022,0,0,4,72,56
"4305",2017,"Wayne Gallman","RB",12,2017,2021,0,0,1,61,14
"4306",2017,"Mack Hollins","WR",12,2017,2022,0,0,1,82,24
"4307",2017,"David Moore","WR",12,2017,2021,0,0,2,50,14
"4308",2017,"Noah Brown","WR",9,2017,2022,0,0,1,66,18
"4309",2017,"Brian Hill","RB",9,2017,2021,0,0,0,48,3
"4310",2017,"C.J. Beathard","QB",8,2017,2022,0,0,0,25,12
"4311",2017,"John Ross","WR",7,2017,2021,0,0,1,37,21
"4312",2017,"Trent Taylor","WR",7,2017,2022,0,0,0,61,3
"4313",2017,"DeShone Kizer","QB",6,2017,2018,0,0,1,18,15
"4314",2017,"Elijah McGuire","RB",6,2017,2018,0,0,0,24,5
"4315",2017,"Taywan Taylor","WR",6,2017,2020,0,0,0,35,10
"4316",2017,"Brandon Wilson","RB",6,2017,2021,0,0,0,60,3
"4317",2017,"Isaiah Ford","WR",5,2018,2021,0,0,0,32,3
"4318",2017,"Jeremy McNichols","RB",5,2017,2021,0,0,0,34,0
"4319",2017,"Adam Shaheen","TE",4,2017,2021,0,0,1,55,25
"4320",2017,"Chad Hansen","WR",3,2017,2020,0,0,0,20,3
"4321",2017,"Nathan Peterman","QB",3,2017,2022,0,0,0,13,5
"4322",2017,"Ryan Switzer","WR",3,2017,2019,0,0,0,41,1
"4323",2017,"Jeremy Sprinkle","TE",2,2017,2021,0,0,2,76,37
"4324",2017,"Jake Butt","TE",1,2018,2020,0,0,0,8,4
"4325",2017,"Amara Darboh","WR",1,2017,2017,0,0,0,16,0
"4326",2017,"Joshua Dobbs","QB",1,2018,2022,0,0,0,8,2
"4327",2017,"Jordan Leggett","TE",1,2018,2018,0,0,0,15,4
"4328",2017,"Josh Malone","WR",1,2017,2020,0,0,1,26,7
"4329",2017,"Michael Roberts","TE",1,2017,2018,0,0,0,23,5
"4330",2017,"Eric Saubert","TE",1,2017,2022,0,0,0,74,15
"4331",2017,"ArDarius Stewart","WR",1,2017,2017,0,0,0,15,2
"4332",2017,"Davis Webb","QB",1,2021,2022,0,0,0,2,1
"4333",2017,"Chad Williams","WR",1,2017,2019,0,0,1,17,8
"4334",2017,"Rodney Adams","WR",0,2021,2021,0,0,0,1,0
"4335",2017,"Alex Armah","FB",0,2017,2022,0,0,0,70,6
"4336",2017,"Jehu Chesson","WR",0,2017,2018,0,0,0,24,1
"4337",2017,"Stacy Coley","WR",0,2017,2018,0,0,0,7,0
"4338",2017,"Robert Davis","WR",0,2017,2019,0,0,0,7,3
"4339",2017,"Matthew Dayes","RB",0,2017,2018,0,0,0,23,0
"4340",2017,"Malachi Dupre","WR",0,2018,2018,0,0,0,1,0
"4341",2017,"Shelton Gibson","WR",0,2017,2019,0,0,0,20,0
"4342",2017,"De'Angelo Henderson","RB",0,2017,2018,0,0,0,8,0
"4343",2017,"Elijah Hood","RB",0,2017,2017,0,0,0,1,0
"4344",2017,"Chad Kelly","QB",0,2018,2018,0,0,0,1,0
"4345",2017,"T.J. Logan","RB",0,2018,2019,0,0,0,22,0
"4346",2017,"Devante Mays","RB",0,2017,2017,0,0,0,8,0
"4347",2017,"Mason Schreck","TE",0,2018,2022,0,0,0,26,2
"4348",2017,"Marquez Williams","FB",0,2017,2017,0,0,0,1,0
"4349",2017,"Carlos Henderson","WR",NA,NA,NA,0,0,0,NA,NA
"4350",2017,"Bucky Hodges","TE",NA,NA,NA,0,0,0,NA,NA
"4351",2017,"Brad Kaaya","QB",NA,NA,NA,0,0,0,NA,NA
"4352",2017,"Khalfani Muhammad","RB",NA,NA,NA,0,0,0,NA,NA
"4353",2017,"Donnel Pumphrey","RB",NA,NA,NA,0,0,0,NA,NA
"4354",2017,"Sam Rogers","FB",NA,NA,NA,0,0,0,NA,NA
"4355",2017,"Joe Williams","RB",NA,NA,NA,0,0,0,NA,NA
"4356",2017,"DeAngelo Yancey","WR",NA,NA,NA,0,0,0,NA,NA
"4357",2018,"Lamar Jackson","QB",69,2018,2022,1,2,4,70,61
"4358",2018,"Josh Allen","QB",68,2018,2022,0,3,5,77,76
"4359",2018,"Baker Mayfield","QB",46,2018,2022,0,0,4,72,69
"4360",2018,"Nick Chubb","RB",45,2018,2022,0,4,5,75,68
"4361",2018,"Mark Andrews","TE",39,2018,2022,1,3,1,77,33
"4362",2018,"D.J. Moore","WR",39,2018,2022,0,0,5,80,73
"4363",2018,"Saquon Barkley","RB",38,2018,2022,0,2,4,60,60
"4364",2018,"Christian Kirk","WR",33,2018,2022,0,0,5,73,58
"4365",2018,"Michael Gallup","WR",26,2018,2022,0,0,4,69,54
"4366",2018,"Calvin Ridley","WR",26,2018,2021,0,0,2,49,35
"4367",2018,"Sam Darnold","QB",25,2018,2022,0,0,4,56,55
"4368",2018,"Dallas Goedert","TE",25,2018,2022,0,0,5,69,52
"4369",2018,"Nyheim Hines","RB",25,2018,2022,0,0,0,81,17
"4370",2018,"Courtland Sutton","WR",24,2018,2022,0,1,3,65,55
"4371",2018,"Marquez Valdes-Scantling","WR",24,2018,2022,0,0,4,76,50
"4372",2018,"Sony Michel","RB",21,2018,2022,0,0,2,65,35
"4373",2018,"Chase Edmonds","RB",20,2018,2022,0,0,1,70,18
"4374",2018,"Russell Gage","WR",20,2018,2022,0,0,0,74,25
"4375",2018,"Mike Gesicki","TE",19,2018,2022,0,0,1,81,31
"4376",2018,"DJ Chark","WR",18,2018,2022,0,1,3,54,40
"4377",2018,"Ronald Jones II","RB",18,2018,2022,0,0,2,61,25
"4378",2018,"Dalton Schultz","TE",18,2018,2022,0,0,3,75,51
"4379",2018,"Hayden Hurst","TE",16,2018,2022,0,0,1,70,31
"4380",2018,"Tre'Quan Smith","WR",15,2018,2022,0,0,3,66,35
"4381",2018,"Jordan Akins","TE",14,2018,2022,0,0,1,73,26
"4382",2018,"Rashaad Penny","RB",13,2018,2022,0,0,0,42,11
"4383",2018,"Tyler Conklin","TE",12,2018,2022,0,0,2,81,37
"4384",2018,"Justin Jackson","RB",12,2018,2022,0,0,0,59,7
"4385",2018,"Richie James","WR",12,2018,2022,0,0,1,57,14
"4386",2018,"Anthony Miller","WR",12,2018,2021,0,0,2,50,18
"4387",2018,"Royce Freeman","RB",11,2018,2022,0,0,0,65,9
"4388",2018,"Kerryon Johnson","RB",11,2018,2021,0,0,1,35,16
"4389",2018,"James Washington","WR",11,2018,2022,0,0,2,62,25
"4390",2018,"Braxton Berrios","WR",10,2019,2022,1,0,0,65,5
"4391",2018,"Boston Scott","RB",10,2018,2022,0,0,0,60,12
"4392",2018,"Will Dissly","TE",9,2018,2022,0,0,3,56,51
"4393",2018,"Dante Pettis","WR",9,2018,2022,0,0,0,50,19
"4394",2018,"Equanimeous St. Brown","WR",8,2018,2022,0,0,2,53,26
"4395",2018,"Jordan Wilkins","RB",8,2018,2022,0,0,0,54,4
"4396",2018,"Keke Coutee","WR",7,2018,2022,0,0,0,33,10
"4397",2018,"Jaylen Samuels","TE",7,2018,2021,0,0,0,45,8
"4398",2018,"Ian Thomas","TE",7,2018,2022,0,0,2,82,47
"4399",2018,"Cedrick Wilson Jr.","WR",7,2019,2022,0,0,0,53,4
"4400",2018,"Kalen Ballage","RB",6,2018,2021,0,0,1,52,8
"4401",2018,"DaeSean Hamilton","WR",6,2018,2020,0,0,0,46,9
"4402",2018,"Chris Herndon","TE",6,2018,2021,0,0,2,49,30
"4403",2018,"Ray-Ray McCloud","WR",6,2018,2022,0,0,0,65,10
"4404",2018,"Ito Smith","RB",6,2018,2021,0,0,0,36,0
"4405",2018,"Tremon Smith","WR",6,2018,2022,0,0,0,66,5
"4406",2018,"Durham Smythe","TE",6,2018,2022,0,0,4,79,56
"4407",2018,"Antonio Callaway","WR",5,2018,2020,0,0,1,25,14
"4408",2018,"Mason Rudolph","QB",5,2019,2021,0,0,1,17,10
"4409",2018,"Auden Tate","WR",5,2018,2021,0,0,1,35,12
"4410",2018,"Justin Watson","WR",5,2018,2022,0,0,0,57,9
"4411",2018,"Mike White","QB",5,2021,2022,0,0,0,8,7
"4412",2018,"Damion Ratley","WR",4,2018,2020,0,0,0,31,6
"4413",2018,"Ryan Izzo","TE",3,2019,2021,0,0,1,19,16
"4414",2018,"Josh Rosen","QB",3,2018,2021,0,0,1,24,16
"4415",2018,"Mark Walton","RB",3,2018,2019,0,0,0,21,4
"4416",2018,"Marcell Ateman","WR",2,2018,2021,0,0,0,19,6
"4417",2018,"Trenton Cannon","RB",2,2018,2022,0,0,0,48,0
"4418",2018,"Derrius Guice","RB",2,2019,2019,0,0,0,5,1
"4419",2018,"Trey Quinn","WR",2,2018,2020,0,0,0,16,8
"4420",2018,"Bo Scarbrough","RB",2,2019,2020,0,0,0,7,5
"4421",2018,"Jordan Thomas","TE",2,2018,2020,0,0,1,27,12
"4422",2018,"Deon Cain","WR",1,2019,2020,0,0,0,15,6
"4423",2018,"Luke Falk","QB",1,2019,2019,0,0,0,3,2
"4424",2018,"Troy Fumagalli","TE",1,2019,2020,0,0,0,19,5
"4425",2018,"John Kelly","RB",1,2018,2022,0,0,0,13,0
"4426",2018,"Javon Wims","WR",1,2018,2022,0,0,0,34,7
"4427",2018,"Nick Bawden","RB",0,2019,2021,0,0,0,19,3
"4428",2018,"Daurice Fountain","WR",0,2018,2021,0,0,0,8,0
"4429",2018,"Kyle Lauletta","QB",0,2018,2018,0,0,0,2,0
"4430",2018,"J'Mon Moore","WR",0,2018,2018,0,0,0,12,0
"4431",2018,"Jaleel Scott","WR",0,2019,2020,0,0,0,4,1
"4432",2018,"David Williams","RB",0,2018,2018,0,0,0,6,0
"4433",2018,"Logan Woodside","QB",0,2020,2022,0,0,0,12,0
"4434",2018,"Dylan Cantrell","WR",NA,NA,NA,0,0,0,NA,NA
"4435",2018,"Danny Etling","QB",NA,NA,NA,0,0,0,NA,NA
"4436",2018,"Jordan Lasley","WR",NA,NA,NA,0,0,0,NA,NA
"4437",2018,"Tanner Lee","QB",NA,NA,NA,0,0,0,NA,NA
"4438",2018,"Alex McGough","QB",NA,NA,NA,0,0,0,NA,NA
"4439",2018,"Austin Proehl","WR",NA,NA,NA,0,0,0,NA,NA
"4440",2019,"Kyler Murray","QB",51,2019,2022,0,2,4,57,57
"4441",2019,"A.J. Brown","WR",44,2019,2022,0,2,4,60,52
"4442",2019,"Daniel Jones","QB",38,2019,2022,0,0,4,54,53
"4443",2019,"D.K. Metcalf","WR",37,2019,2022,0,1,4,66,65
"4444",2019,"Josh Jacobs","RB",36,2019,2022,1,2,4,60,59
"4445",2019,"Deebo Samuel","WR",33,2019,2022,1,1,3,51,43
"4446",2019,"Terry McLaurin","WR",31,2019,2022,0,1,4,63,63
"4447",2019,"Marquise Brown","WR",29,2019,2022,0,0,3,58,51
"4448",2019,"Miles Sanders","RB",29,2019,2022,0,1,4,57,49
"4449",2019,"Diontae Johnson","WR",28,2019,2022,0,1,4,64,56
"4450",2019,"David Montgomery","RB",28,2019,2022,0,0,3,60,51
"4451",2019,"Devin Singletary","RB",28,2019,2022,0,0,4,61,56
"4452",2019,"Tony Pollard","RB",25,2019,2022,0,1,0,62,6
"4453",2019,"Mecole Hardman","WR",22,2019,2022,0,1,0,57,26
"4454",2019,"T.J. Hockenson","TE",21,2019,2022,0,2,2,57,49
"4455",2019,"Gardner Minshew II","QB",20,2019,2022,0,0,2,32,24
"4456",2019,"Hunter Renfrow","WR",20,2019,2022,0,1,0,56,20
"4457",2019,"Darius Slayton","WR",20,2019,2022,0,0,3,59,40
"4458",2019,"Noah Fant","TE",18,2019,2022,0,0,4,64,57
"4459",2019,"Dawson Knox","TE",16,2019,2022,0,1,4,57,47
"4460",2019,"Damien Harris","RB",15,2019,2022,0,0,3,38,34
"4461",2019,"Alexander Mattison","RB",14,2019,2022,0,0,0,59,6
"4462",2019,"Myles Gaskin","RB",13,2019,2022,0,0,1,38,17
"4463",2019,"Darrell Henderson","RB",13,2019,2022,0,0,1,50,28
"4464",2019,"Drew Lock","QB",12,2019,2021,0,0,1,24,21
"4465",2019,"Parris Campbell","WR",9,2019,2022,0,0,1,32,24
"4466",2019,"Scott Miller","WR",9,2019,2022,0,0,1,50,8
"4467",2019,"Foster Moreau","TE",9,2019,2022,0,0,3,61,34
"4468",2019,"Travis Homer","RB",8,2019,2022,0,0,0,49,2
"4469",2019,"Ty Johnson","RB",8,2019,2022,0,0,0,62,6
"4470",2019,"Irv Smith Jr.","TE",8,2019,2022,0,0,0,37,15
"4471",2019,"Benny Snell Jr.","RB",8,2019,2022,0,0,0,63,5
"4472",2019,"N'Keal Harry","WR",7,2019,2022,0,0,1,40,18
"4473",2019,"Miles Boykin","WR",6,2019,2022,0,0,2,56,25
"4474",2019,"Justice Hill","RB",6,2019,2022,0,0,0,43,0
"4475",2019,"Olabisi Johnson","WR",5,2019,2020,0,0,0,32,9
"4476",2019,"Travis Fulgham","WR",4,2019,2021,0,0,1,17,8
"4477",2019,"Dwayne Haskins","QB",4,2019,2020,0,0,0,16,13
"4478",2019,"Andy Isabella","WR",4,2019,2022,0,0,0,41,3
"4479",2019,"KeeSean Johnson","WR",4,2019,2021,0,0,0,18,5
"4480",2019,"Drew Sample","TE",4,2019,2022,0,0,1,44,25
"4481",2019,"Jarrett Stidham","QB",4,2019,2022,0,0,0,13,2
"4482",2019,"Kelvin Harmon","WR",3,2019,2019,0,0,1,16,8
"4483",2019,"Kaden Smith","TE",3,2019,2021,0,0,1,33,22
"4484",2019,"JJ Arcega-Whiteside","WR",2,2019,2021,0,0,0,40,7
"4485",2019,"Ryquell Armstead","RB",2,2019,2021,0,0,0,18,1
"4486",2019,"Ryan Finley","QB",2,2019,2020,0,0,0,8,4
"4487",2019,"Zach Gentry","TE",2,2019,2022,0,0,2,40,26
"4488",2019,"Josh Oliver","TE",2,2019,2022,0,0,1,35,11
"4489",2019,"Darwin Thompson","RB",2,2019,2020,0,0,0,26,1
"4490",2019,"Trayveon Williams","RB",2,2019,2022,0,0,0,34,0
"4491",2019,"Will Grier","QB",1,2019,2019,0,0,0,2,2
"4492",2019,"Trace McSorley","QB",1,2019,2022,0,0,0,9,1
"4493",2019,"Qadree Ollison","RB",1,2019,2022,0,0,0,22,0
"4494",2019,"Riley Ridley","WR",1,2019,2020,0,0,0,10,1
"4495",2019,"Jace Sternberger","TE",1,2019,2020,0,0,0,18,1
"4496",2019,"Tommy Sweeney","TE",1,2019,2022,0,0,0,24,4
"4497",2019,"Kerrith Whyte Jr","RB",1,2019,2019,0,0,0,6,0
"4498",2019,"Juwann Winfree","WR",1,2019,2022,0,0,0,15,0
"4499",2019,"Hakeem Butler","WR",0,2020,2020,0,0,0,2,0
"4500",2019,"Chandler Cox","RB",0,2019,2020,0,0,0,21,6
"4501",2019,"Cullen Gillaspia","RB",0,2019,2022,0,0,0,44,0
"4502",2019,"Terry Godwin","WR",0,2020,2020,0,0,0,3,0
"4503",2019,"Gary Jennings Jr","WR",0,2019,2019,0,0,0,1,0
"4504",2019,"Isaac Nauta","TE",0,2019,2020,0,0,0,13,0
"4505",2019,"Jordan Scarlett","RB",0,2019,2021,0,0,0,10,0
"4506",2019,"Easton Stick","QB",0,2020,2020,0,0,0,1,0
"4507",2019,"John Ursua","WR",0,2019,2019,0,0,0,3,0
"4508",2019,"Kahale Warring","TE",0,2020,2021,0,0,0,9,0
"4509",2019,"Trevon Wesco","TE",0,2019,2022,0,0,0,54,13
"4510",2019,"Dexter Williams","RB",0,2019,2020,0,0,0,7,0
"4511",2019,"Caleb Wilson","TE",0,2020,2020,0,0,0,5,0
"4512",2019,"Rodney Anderson","RB",NA,NA,NA,0,0,0,NA,NA
"4513",2019,"Marcus Green","WR",NA,NA,NA,0,0,0,NA,NA
"4514",2019,"Jalen Hurd","WR",NA,NA,NA,0,0,0,NA,NA
"4515",2019,"Bryce Love","RB",NA,NA,NA,0,0,0,NA,NA
"4516",2019,"Alize Mack","TE",NA,NA,NA,0,0,0,NA,NA
"4517",2019,"Dillon Mitchell","WR",NA,NA,NA,0,0,0,NA,NA
"4518",2019,"Clayton Thorson","QB",NA,NA,NA,0,0,0,NA,NA
"4519",2019,"Mike Weber","RB",NA,NA,NA,0,0,0,NA,NA
"4520",2020,"Justin Herbert","QB",43,2020,2022,0,1,3,49,49
"4521",2020,"Jalen Hurts","QB",40,2020,2022,0,1,2,45,34
"4522",2020,"Justin Jefferson","WR",39,2020,2022,1,3,3,50,48
"4523",2020,"Joe Burrow","QB",38,2020,2022,0,1,3,42,42
"4524",2020,"CeeDee Lamb","WR",32,2020,2022,0,2,3,49,44
"4525",2020,"Jonathan Taylor","RB",32,2020,2022,1,1,3,43,41
"4526",2020,"Tee Higgins","WR",26,2020,2022,0,0,3,46,42
"4527",2020,"Brandon Aiyuk","WR",23,2020,2022,0,0,3,46,44
"4528",2020,"Michael Pittman Jr.","WR",23,2020,2022,0,0,3,46,41
"4529",2020,"Tua Tagovailoa","QB",23,2020,2022,0,0,3,36,34
"4530",2020,"Darnell Mooney","WR",20,2020,2022,0,0,2,45,35
"4531",2020,"D'Andre Swift","RB",20,2020,2022,0,0,0,40,16
"4532",2020,"Chase Claypool","WR",19,2020,2022,0,0,1,46,30
"4533",2020,"Gabriel Davis","WR",19,2020,2022,0,0,2,47,30
"4534",2020,"Antonio Gibson","RB",19,2020,2022,0,0,2,45,30
"4535",2020,"AJ Dillon","RB",17,2020,2022,0,0,0,45,5
"4536",2020,"Jerry Jeudy","WR",16,2020,2022,0,0,2,41,33
"4537",2020,"Donovan Peoples-Jones","WR",16,2020,2022,0,0,1,43,25
"4538",2020,"Clyde Edwards-Helaire","RB",15,2020,2022,0,0,1,33,29
"4539",2020,"Cole Kmet","TE",14,2020,2022,0,0,3,50,43
"4540",2020,"Van Jefferson","WR",13,2020,2022,0,0,2,44,26
"4541",2020,"Devin Duvernay","WR",12,2020,2022,1,2,1,46,23
"4542",2020,"Laviska Shenault Jr.","WR",12,2020,2022,0,0,1,43,26
"4543",2020,"Quez Watkins","WR",12,2020,2022,0,0,1,40,20
"4544",2020,"J.K. Dobbins","RB",11,2020,2022,0,0,0,23,9
"4545",2020,"Cam Akers","RB",10,2020,2022,0,0,1,29,14
"4546",2020,"Zack Moss","RB",10,2020,2022,0,0,0,39,3
"4547",2020,"K.J. Osborn","WR",10,2020,2022,0,0,1,43,18
"4548",2020,"Jalen Reagor","WR",8,2020,2022,0,0,2,45,24
"4549",2020,"Henry Ruggs III","WR",8,2020,2021,0,0,1,20,19
"4550",2020,"Joshua Kelley","RB",7,2020,2022,0,0,0,37,1
"4551",2020,"Harrison Bryant","TE",6,2020,2022,0,0,2,48,21
"4552",2020,"DeeJay Dallas","RB",6,2020,2022,0,0,0,44,2
"4553",2020,"Bryan Edwards","WR",6,2020,2022,0,0,1,35,16
"4554",2020,"Jauan Jennings","WR",6,2021,2022,0,0,0,32,5
"4555",2020,"Adam Trautman","TE",6,2020,2022,0,0,1,43,28
"4556",2020,"Quintez Cephus","WR",5,2020,2022,0,0,0,22,6
"4557",2020,"KJ Hamler","WR",5,2020,2022,0,0,0,23,6
"4558",2020,"Tyler Johnson","WR",5,2020,2022,0,0,0,33,6
"4559",2020,"Denzel Mims","WR",5,2020,2022,0,0,1,30,15
"4560",2020,"Albert Okwuegbunam","TE",5,2020,2022,0,0,0,26,7
"4561",2020,"Freddie Swain","WR",5,2020,2022,0,0,0,37,10
"4562",2020,"Eno Benjamin","RB",4,2021,2022,0,0,0,24,3
"4563",2020,"Josiah Deguara","TE",3,2020,2022,0,0,0,35,6
"4564",2020,"Isaiah Hodgins","WR",3,2021,2022,0,0,0,11,5
